City,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
MEDINIPUR,1970,7.913,27.734,84.988,24.185,65.736,407.398,241.001,324.069,321.436,188.779,19.993,0
MEDINIPUR,1971,40.961,72.363,2.097,193.117,143.304,428.208,428.449,521.639,248.039,205.926,13.787,0
MEDINIPUR,1972,1.893,56.894,1.201,31.132,9.968,77.803,247.503,532.546,268.262,142.276,7.233,0.14
MEDINIPUR,1973,0.987,15.365,55.211,26.974,189.68,207.956,193.063,403.29,332.621,207.859,33.698,47.858
MEDINIPUR,1974,1.341,0.284,138.199,11.692,92.424,121.436,323.321,368.692,289.026,280.721,4.99,0
MEDINIPUR,1975,6.17,24.294,12.228,9.976,62.276,233.665,296.094,342.956,241.668,216.908,35.725,0.233
MEDINIPUR,1976,0,40.04,13.091,83.505,129.079,106.377,391.864,384.688,265.762,19.624,12.408,0
MEDINIPUR,1977,3.779,37.032,0.367,73.879,183.888,364.86,402.812,371.734,244.057,83.63,34.391,32.244
MEDINIPUR,1978,0.251,31.558,62.886,81.507,130.511,204.741,365.815,372.925,629.674,135.646,28.351,17.59
MEDINIPUR,1979,24.761,25.34,11.258,64.83,29.32,140.48,322.146,264.877,186.346,61.653,4.87,35.952
MEDINIPUR,1980,35.349,58.429,93.366,6.729,89.88,334.808,307.773,395.102,163.137,125.167,0.1,5.391
MEDINIPUR,1981,18.844,44.497,87.413,119.161,168.595,135.989,361.84,290.355,315.503,5.919,1.727,8.836
MEDINIPUR,1982,2.94,21.143,54.024,130.269,34.131,129.299,192.549,506.964,147.583,17.799,19.734,0.368
MEDINIPUR,1983,1.936,54.389,70.73,42.878,134.194,223.642,250.751,353.652,145.106,189.034,1.184,3.266
MEDINIPUR,1984,32.219,8.684,0.811,69.951,73.61,703.871,312.323,468.142,118.799,93.778,0.489,0.23
MEDINIPUR,1985,13.617,5.839,0.867,42.314,48.783,224.915,412.322,306.499,195.074,162.403,0.692,0.065
MEDINIPUR,1986,19.581,15.47,1.945,48.261,101.613,208.907,388.634,231.703,674.561,104.068,90.176,2.64
MEDINIPUR,1987,1.597,5.767,17.316,89.051,81.741,144.366,364.576,548.335,164.982,108.355,44.364,5.045
MEDINIPUR,1988,1.324,27.282,20.216,37.412,95.53,309.487,303.136,410.1,254.623,123.128,46.904,0.765
MEDINIPUR,1989,1.577,10.573,13.437,4.573,163.212,246.182,283.153,260.031,258.641,232.826,2.279,4.614
MEDINIPUR,1990,0,40.798,76.583,36.821,235.133,272.891,687.582,243.236,302.369,173.243,25.893,2.54
MEDINIPUR,1991,18.082,11.437,53.816,13.177,50.238,257.489,295.991,491.723,276.424,149.855,10.106,28.57
MEDINIPUR,1992,14.995,11.859,0.367,10.171,141.676,294.458,382.59,213.678,206.175,76.334,5.017,0
MEDINIPUR,1993,0.867,0.874,72.708,113.434,106.537,433.394,365.854,399.138,373.379,196.888,18.121,0
MEDINIPUR,1994,6.883,54.646,72.869,64.814,93.328,245.249,361.922,388.405,187.972,236.373,6.633,0
MEDINIPUR,1995,16.132,27.178,30.56,24.344,102.613,122.458,330.638,285.854,458.851,195.042,38.96,0
MEDINIPUR,1996,5.264,17.227,10.727,57.465,36.9,328.585,190.416,535.572,135.55,179.663,2.167,0.464
MEDINIPUR,1997,30.865,18.043,61.088,101.598,90.89,115.546,453.231,431.278,357.947,69.781,15.771,16.317
MEDINIPUR,1998,28.366,84.412,31.647,53.76,71.274,251.646,255.31,235.422,293.099,355.687,55.212,0
MEDINIPUR,1999,1.812,1.628,0.367,0.557,197.814,239.699,265.714,557.199,529.434,86.822,25.889,0.071
MEDINIPUR,2000,1.576,69.524,0.367,93.579,167.988,275.046,207.53,295.715,172.934,56.07,16.401,1.816
MEDINIPUR,2001,0.153,5.377,62.601,37.783,144.363,366.921,197.511,300.923,135.367,187.514,26.625,0.15
MEDINIPUR,2002,32.456,18.729,3.371,88.538,94.467,266.227,302.523,452.128,273.217,80.402,17.801,0
